temperature;global_horizontal_rad;direct_normal_rad;dif_rad_horizontal;irr_rad;wind_speed;humidity
17.6;453;19;437;356;4.6;60
16.8;429;43;393;368;4.1;69
16.2;384;18;370;344;4.6;60
14.8;317;54;281;336;3.1;71
16.4;334;172;242;334;3.6;62
16.2;252;256;152;327;3.1;57
15.2;125;99;101;324;4.1;64
13.7;27;0;27;317;2.6;72
12.4;1;0;1;312;2.6;81
11.4;0;0;0;308;2.6;85
10.3;0;0;0;303;1.5;91
10.1;0;0;0;302;1.0;91
9.6;0;0;0;299;0.0;93
9.7;0;0;0;300;1.0;93
9.9;0;0;0;305;1.5;93
10.9;0;0;0;316;2.1;92
11.6;20;0;20;316;2.1;87
12.4;114;139;83;317;2.1;82
13.7;230;168;167;331;3.1;77
14.8;410;437;185;332;3.1;66
14.7;433;209;297;335;3.1;69
16.6;631;434;303;342;3.6;55
16.1;601;267;379;341;4.1;60
15.6;451;58;400;347;3.6;67
15.8;454;19;437;339;5.1;59
15.8;431;19;415;330;4.1;58
14.8;384;18;370;331;3.6;62
15.4;317;55;281;337;4.6;63
14.4;236;16;227;340;4.6;70
13.3;149;8;146;329;3.6;78
12.7;70;0;70;329;2.6;82
12.1;14;0;14;331;3.1;89
11.4;0;0;0;327;2.1;91
11.4;0;0;0;323;3.1;87
11.1;0;0;0;338;2.6;90
10.8;0;0;0;315;1.5;94
10.6;0;0;0;335;2.1;91
10.6;0;0;0;323;2.6;94
10.6;0;0;0;336;2.1;95
10.9;0;0;0;337;2.1;94
10.9;10;0;10;337;2.6;95
11.4;59;0;59;328;1.0;92
12.2;136;3;135;332;2.1;89
12.7;223;15;215;346;3.6;84
12.0;304;22;290;344;3.6;94
13.2;373;58;330;337;3.6;85
14.1;423;43;387;341;4.6;82
13.0;449;43;412;332;3.6;89
14.6;452;19;435;339;4.1;77
14.5;428;43;392;336;4.6;81
15.4;382;18;368;338;5.1;75
14.7;316;54;280;336;5.1;75
14.3;289;91;240;334;4.6;76
14.3;211;94;174;334;4.1;75
13.4;117;76;98;317;3.1;76
13.1;22;0;22;320;3.1;80
12.6;1;0;1;329;2.1;86
12.2;0;0;0;322;1.5;88
12.4;0;0;0;333;1.5;88
12.4;0;0;0;323;1.5;88
12.3;0;0;0;313;1.0;87
11.9;0;0;0;321;1.0;91
11.8;0;0;0;321;0.0;92
11.3;0;0;0;321;0.0;94
11.2;10;0;10;320;1.0;95
11.9;23;0;23;327;0.0;95
13.1;53;0;53;332;1.0;87
13.7;86;0;86;340;1.0;88
13.9;303;68;259;342;2.1;91
14.7;372;30;350;344;2.6;80
15.3;422;18;407;360;2.6;75
18.5;635;354;325;363;2.1;62
18.1;452;58;400;374;3.1;61
16.5;429;19;413;364;4.6;64
16.8;382;18;369;353;2.1;63
18.0;316;54;280;356;3.1;63
16.8;235;22;223;368;2.6;70
16.5;148;11;144;367;2.1;76
16.0;69;0;69;351;2.1;76
15.4;14;0;14;339;1.0;80
14.9;0;0;0;342;2.1;82
14.7;0;0;0;336;2.1;86
14.7;0;0;0;325;2.6;84
13.8;0;0;0;321;2.6;85
13.0;0;0;0;317;2.6;91
12.4;0;0;0;308;4.1;89
12.1;0;0;0;313;2.1;95
11.6;0;0;0;309;2.1;89
11.1;19;0;19;307;2.6;92
12.3;112;142;81;317;2.1;88
12.7;259;359;128;322;2.6;87
14.6;422;560;135;328;4.1;80
16.7;578;669;147;338;3.6;72
18.2;680;626;208;353;3.6;69
18.0;708;479;309;353;3.6;64
18.8;754;465;347;356;4.1;59
20.4;757;407;400;362;4.1;55
21.0;718;408;375;366;3.1;55
20.8;641;459;288;363;3.1;53
21.6;316;46;285;360;3.6;48
21.5;235;16;226;361;3.6;51
20.7;148;11;144;368;2.1;59
20.6;69;0;69;368;1.0;61
19.8;14;0;14;366;1.0;60
18.1;0;0;0;359;1.0;73
16.4;0;0;0;333;1.5;77
14.0;0;0;0;322;1.5;89
13.0;0;0;0;322;1.0;93
12.2;0;0;0;323;1.0;93
11.8;0;0;0;311;0.0;95
11.0;0;0;0;311;1.0;96
10.8;0;0;0;310;0.0;96
10.5;19;0;19;309;1.0;97
12.9;110;139;81;316;1.5;87
14.5;189;101;152;342;2.1;77
15.7;219;27;206;363;3.6;77
17.8;553;466;253;350;3.6;69
19.3;370;87;304;368;2.1;65
21.0;419;42;384;371;4.1;63
22.8;446;42;409;381;3.1;60
23.8;752;447;361;386;2.6;55
23.8;715;405;375;384;3.6;51
23.5;537;277;324;387;4.1;54
23.0;314;69;268;403;4.1;55
23.1;233;22;222;405;3.1;57
22.5;147;10;143;400;3.1;56
22.2;68;0;68;400;2.1;60
20.0;26;0;26;364;2.6;72
18.7;1;0;1;352;1.5;78
16.2;0;0;0;335;1.5;89
15.2;0;0;0;329;1.0;91
14.7;0;0;0;327;1.0;94
14.3;0;0;0;319;0.0;94
14.5;0;0;0;320;0.0;96
15.2;0;0;0;323;0.0;93
14.6;0;0;0;320;0.0;93
14.8;9;0;9;327;0.0;93
16.1;56;0;56;334;1.0;88
17.1;186;104;148;340;1.0;87
19.9;399;368;212;352;1.5;72
21.8;573;647;158;361;2.1;62
22.9;716;748;154;367;2.1;59
24.3;813;807;143;374;2.1;55
25.1;852;773;178;382;2.6;50
25.3;753;458;351;396;2.1;48
26.3;713;403;375;403;1.5;48
25.6;638;398;332;397;3.1;44
25.4;526;408;256;396;2.1;47
25.4;427;486;167;395;2.1;51
23.2;280;403;123;383;2.6;67
21.6;132;186;87;366;2.6;65
20.5;24;0;24;359;2.6;65
19.3;0;0;0;354;2.1;71
18.8;0;0;0;346;1.0;71
17.2;0;0;0;343;0.0;80
16.2;0;0;0;328;0.0;85
14.4;0;0;0;319;0.0;93
13.4;0;0;0;314;0.0;96
13.2;0;0;0;313;0.0;97
12.6;0;0;0;326;0.0;97
13.3;17;0;17;320;0.0;97
14.5;78;59;65;337;0.0;97
17.4;240;253;148;346;0.0;87
20.2;414;486;167;354;1.0;73
22.1;570;653;151;364;2.1;67
23.7;712;739;158;373;1.0;64
24.3;797;756;170;387;2.1;59
24.6;745;454;349;392;1.5;60
24.6;788;525;328;393;2.8;60
24.7;775;628;249;394;4.1;61
24.0;634;458;283;389;3.1;60
22.9;312;68;267;404;2.6;60
20.0;231;17;222;393;5.1;88
18.4;146;8;143;365;1.0;95
19.2;67;0;67;363;0.0;89
19.4;13;0;13;375;1.0;92
19.0;0;0;0;373;1.0;94
17.9;0;0;0;346;0.0;96
18.0;0;0;0;381;0.5;95
17.6;0;0;0;349;1.0;96
16.3;0;0;0;331;0.0;98
15.0;0;0;0;330;1.0;99
15.1;0;0;0;334;1.0;93
14.6;0;0;0;326;1.0;91
13.9;17;0;17;327;1.0;93
15.4;105;160;72;334;2.1;87
17.1;253;349;127;343;1.0;82
18.8;419;576;127;352;0.0;77
20.7;578;689;138;357;2.6;71
22.4;713;749;153;369;3.6;59
23.2;797;763;166;380;4.6;57
23.3;815;639;258;380;4.1;56
24.2;869;762;204;377;3.6;51
24.3;831;833;133;370;3.6;44
24.7;740;806;122;374;4.6;47
24.4;612;725;132;371;5.7;45
23.7;456;614;129;366;4.6;44
23.0;287;413;126;362;3.6;45
22.0;131;158;94;358;4.1;48
20.2;25;0;25;349;3.6;54
18.0;0;0;0;339;4.1;61
15.7;0;0;0;331;3.6;83
14.8;0;0;0;340;3.6;89
14.9;0;0;0;360;4.6;88
15.1;0;0;0;371;2.6;86
15.3;0;0;0;362;3.6;84
15.3;0;0;0;362;3.6;84
15.5;0;0;0;363;3.6;84
15.4;3;0;3;372;4.1;83
15.3;21;0;21;371;4.6;81
15.8;51;0;51;374;4.6;77
15.9;84;0;84;374;4.6;76
16.0;116;0;116;374;4.1;74
18.3;227;7;222;358;4.6;64
18.8;343;11;334;364;5.1;60
17.0;446;29;420;369;5.1;68
18.4;448;43;410;376;3.6;63
19.0;665;336;383;365;4.6;61
20.1;695;572;257;363;4.6;57
20.0;573;583;188;364;5.1;61
20.0;451;618;123;355;5.1;60
20.2;284;434;116;351;5.7;58
19.4;130;187;86;346;4.6;59
18.3;24;0;24;335;3.6;65
16.0;0;0;0;332;3.1;81
15.0;0;0;0;321;2.1;86
13.9;0;0;0;316;1.0;89
12.8;0;0;0;317;1.0;96
12.6;0;0;0;316;0.0;95
12.1;0;0;0;307;1.0;93
11.7;0;0;0;311;1.0;95
10.9;0;0;0;306;1.0;94
12.9;3;0;3;359;2.1;94
13.3;20;0;20;361;2.1;93
14.0;50;0;50;366;1.5;93
14.6;84;0;84;369;2.1;91
15.8;296;67;254;365;2.1;85
17.1;365;29;344;373;2.1;82
19.0;807;533;368;353;2.1;76
21.5;846;769;179;372;1.5;66
22.5;796;551;316;381;2.1;65
22.9;641;301;388;386;2.6;62
23.6;376;74;320;389;1.0;59
23.8;311;27;293;387;2.6;58
23.7;231;21;219;383;2.1;57
23.3;145;10;141;380;2.1;57
21.5;65;0;65;367;2.1;71
19.9;23;0;23;353;1.5;75
18.7;0;0;0;353;1.5;83
16.7;0;0;0;332;1.0;91
15.6;0;0;0;343;1.5;94
14.6;0;0;0;327;1.0;97
13.9;0;0;0;323;1.0;97
12.7;0;0;0;311;1.0;97
13.1;0;0;0;361;1.5;99
12.5;0;0;0;358;1.5;100
12.9;3;0;3;360;1.5;100
12.9;20;0;20;360;1.5;100
13.6;50;0;50;365;1.0;100
14.9;83;0;83;371;1.5;89
15.6;115;0;115;375;2.1;88
18.5;364;73;310;359;2.6;77
20.8;414;42;380;357;2.1;67
21.9;443;43;406;361;3.1;60
22.5;444;42;408;370;3.1;62
23.0;422;42;387;373;3.6;60
22.1;377;29;355;361;4.6;56
22.2;311;27;293;361;3.6;54
21.1;230;21;219;357;3.1;63
20.4;144;10;140;354;2.6;67
19.3;65;0;65;350;2.6;76
18.3;12;0;12;356;1.5;78
17.0;0;0;0;349;1.5;84
16.0;0;0;0;338;1.0;87
15.4;0;0;0;341;1.0;90
14.8;0;0;0;332;1.0;93
14.1;0;0;0;328;0.0;93
13.5;0;0;0;325;0.0;96
13.8;0;0;0;335;0.0;94
14.4;0;0;0;358;1.0;91
14.4;8;0;8;358;1.0;93
15.7;51;0;51;365;1.0;86
17.0;126;6;124;372;1.5;82
17.9;212;20;202;374;2.1;68
19.2;294;21;281;383;2.1;70
20.6;363;29;342;392;3.6;70
21.7;693;444;328;380;4.6;68
22.4;623;282;379;383;5.1;65
22.4;626;245;413;388;4.1;67
21.7;595;243;392;384;4.6;68
20.7;630;425;306;374;4.1;70
21.3;604;651;176;361;5.7;56
20.8;448;622;119;353;4.6;55
20.3;279;424;117;352;4.1;61
19.2;125;176;85;352;3.1;69
17.3;22;0;22;338;3.1;74
15.7;0;0;0;331;2.1;86
15.4;0;0;0;330;2.1;89
14.4;0;0;0;325;2.1;93
15.0;0;0;0;361;1.5;91
14.5;0;0;0;342;1.0;94
15.3;0;0;0;350;1.5;93
14.6;0;0;0;347;1.0;96
15.2;0;0;0;343;1.5;93
14.1;14;0;14;329;1.0;97
15.5;50;0;50;365;1.0;96
16.5;124;6;122;370;3.1;89
17.7;210;19;201;352;1.5;80
18.4;293;21;280;358;1.5;75
19.6;364;29;342;359;2.1;61
21.3;413;42;379;363;3.1;61
21.9;440;42;404;373;3.1;63
21.8;444;43;407;375;3.6;60
22.0;545;200;378;376;3.6;61
21.1;569;283;354;371;3.6;62
21.6;519;389;264;365;5.1;62
20.5;364;295;208;362;4.5;63
19.3;211;142;157;358;3.9;64
18.2;86;10;84;354;3.3;64
17.0;13;0;13;347;2.7;65
15.9;0;0;0;344;2.1;65
14.6;0;0;0;332;1.0;72
13.6;0;0;0;338;1.0;79
13.5;0;0;0;351;1.5;83
13.8;0;0;0;362;1.0;82
14.0;0;0;0;325;1.0;81
14.2;0;0;0;338;1.0;81
14.4;0;0;0;356;1.0;81
15.0;7;0;7;360;1.0;83
15.6;49;0;49;365;2.1;88
15.8;123;5;121;367;2.1;94
16.6;209;19;200;371;3.1;90
17.7;291;21;278;377;3.6;83
20.1;510;195;366;371;3.1;74
20.4;553;261;340;373;3.6;71
22.4;557;209;377;377;4.6;65
22.1;524;159;386;379;3.6;67
21.5;460;83;391;375;4.1;67
20.8;374;66;323;375;4.6;70
21.3;435;198;306;365;4.1;69
20.6;279;96;229;374;3.9;72
20.0;141;12;137;390;3.6;76
18.7;63;0;63;383;3.6;84
18.2;11;0;11;381;2.6;87
18.0;0;0;0;380;2.6;88
17.7;0;0;0;378;3.1;89
17.3;0;0;0;375;3.1;89
17.1;0;0;0;385;2.6;90
16.8;0;0;0;383;2.6;91
16.7;0;0;0;372;2.6;91
16.6;0;0;0;369;3.1;79
15.9;0;0;0;365;3.1;80
15.6;7;0;7;363;2.6;79
15.9;48;0;48;341;3.6;78
16.9;122;5;121;353;4.6;78
16.3;208;19;199;367;3.6;81
16.7;291;21;278;370;3.1;81
17.7;141;0;141;386;3.1;78
18.1;161;1;160;388;3.1;76
17.9;172;2;170;387;4.1;75
18.9;173;2;171;393;3.1;75
18.8;164;1;163;392;3.1;74
20.4;373;74;317;390;3.1;67
20.1;308;27;290;387;3.6;63
20.0;227;21;216;386;3.1;64
19.7;141;9;137;361;3.1;67
20.2;62;0;62;358;2.1;68
18.1;11;0;11;354;1.5;76
16.4;0;0;0;345;1.5;83
16.0;0;0;0;349;2.1;86
15.5;0;0;0;330;2.1;87
15.6;0;0;0;342;1.0;89
14.7;0;0;0;331;1.0;90
13.0;0;0;0;337;1.0;96
14.1;0;0;0;357;1.0;94
14.4;0;0;0;358;1.0;93
14.5;6;0;6;359;1.0;93
15.1;47;0;47;362;1.0;91
15.6;121;5;119;364;1.5;86
15.9;207;19;198;349;1.5;90
18.1;289;21;276;365;4.1;83
17.3;140;0;140;387;3.1;92
17.9;160;1;159;390;3.6;90
18.7;436;98;352;384;4.6;88
19.4;439;42;403;388;4.1;83
20.0;512;159;380;377;4.6;81
20.4;526;187;385;377;6.2;72
18.7;306;67;262;382;6.7;80
18.8;226;21;215;381;5.1;73
18.0;140;9;137;377;4.6;75
17.3;61;0;61;372;5.1;74
16.6;11;0;11;366;4.1;66
15.8;0;0;0;332;5.1;67
14.9;0;0;0;323;3.6;70
13.9;0;0;0;320;3.1;79
13.8;0;0;0;330;4.1;81
13.4;0;0;0;318;3.1;85
13.2;0;0;0;331;3.1;89
13.1;0;0;0;330;3.6;89
12.1;0;0;0;317;3.1;94
11.9;12;0;12;316;3.1;94
12.8;89;129;65;320;3.6;91
14.7;234;331;121;325;4.1;83
16.7;346;339;181;348;5.1;75
16.7;409;174;301;347;5.1;73
18.3;360;33;336;358;6.7;64
17.4;411;43;376;371;8.2;67
14.7;438;42;401;360;5.1;93
14.6;172;2;171;370;4.6;94
15.7;163;1;162;376;5.1;89
15.7;145;0;145;376;4.6;88
16.5;119;0;119;380;4.6;85
17.2;88;0;88;383;5.1;80
18.0;197;98;160;362;4.6;72
18.6;111;122;84;359;3.6;72
18.2;20;0;20;353;5.7;71
17.5;0;0;0;352;6.2;72
16.1;0;0;0;337;4.1;80
15.2;0;0;0;328;2.6;86
14.6;0;0;0;320;3.1;89
14.3;0;0;0;329;2.1;90
13.1;0;0;0;328;1.0;94
13.3;0;0;0;332;2.1;93
12.8;0;0;0;329;3.1;96
13.4;6;0;6;353;2.1;96
14.3;63;21;60;344;2.1;91
15.5;200;241;118;346;3.6;83
16.8;376;407;178;349;4.1;77
18.3;560;630;168;347;3.6;70
19.1;697;750;147;346;3.6;65
20.0;797;815;134;350;4.1;59
21.7;852;828;142;358;4.1;53
22.8;859;810;161;361;3.6;45
23.8;815;801;153;372;4.6;43
23.0;725;767;146;368;3.6;46
23.5;596;694;146;370;4.6;44
23.8;436;596;127;368;3.1;47
23.7;266;400;117;368;3.6;48
23.4;114;150;81;366;3.6;49
21.6;19;0;19;358;2.1;57
20.3;0;0;0;357;2.1;63
18.2;0;0;0;342;1.0;70
16.5;0;0;0;328;1.0;78
13.9;0;0;0;316;0.0;91
12.7;0;0;0;310;0.0;94
11.6;0;0;0;304;0.0;95
10.4;0;0;0;299;0.0;97
9.5;0;0;0;300;0.0;99
9.6;11;0;11;295;0.0;99
12.2;86;124;63;307;1.0;94
16.0;229;325;120;325;1.0;79
18.5;398;512;150;334;3.6;56
19.9;560;642;162;340;3.6;52
20.9;700;746;155;345;3.6;50
21.3;796;818;132;355;3.6;52
21.7;850;829;141;357;4.1;52
21.8;841;781;169;363;4.6;53
23.1;812;820;136;369;3.6;48
23.1;723;772;142;369;3.6;46
23.9;593;709;134;373;4.6;46
23.6;436;604;123;372;3.6;47
22.7;267;413;114;368;2.1;51
21.8;115;160;80;364;2.6;55
18.5;19;0;19;350;1.0;76
17.4;0;0;0;344;1.0;80
16.4;0;0;0;345;0.0;83
16.6;0;0;0;335;1.0;79
15.9;0;0;0;325;0.5;81
12.9;0;0;0;311;0.0;91
13.9;0;0;0;316;1.0;89
11.1;0;0;0;302;0.0;97
10.5;0;0;0;312;0.0;100
10.0;9;0;9;317;0.0;100
11.8;43;0;43;343;0.0;99
14.2;213;246;131;324;0.0;94
16.8;395;504;152;330;0.0;80
20.4;557;640;162;343;2.6;53
21.2;684;722;158;352;3.1;47
22.0;794;773;168;358;3.6;48
23.0;847;824;144;370;2.6;52
23.0;852;823;146;371;3.1;53
24.6;809;815;138;378;3.1;48
24.8;723;778;139;374;1.5;46
24.9;592;712;132;376;1.5;49
23.8;435;617;117;369;1.5;49
24.1;266;390;123;372;3.1;39
21.5;113;157;79;363;2.1;59
19.8;18;0;18;353;1.5;60
16.8;0;0;0;334;2.1;70
16.0;0;0;0;331;1.0;74
14.7;0;0;0;325;0.0;82
12.8;0;0;0;316;1.0;88
11.6;0;0;0;310;1.0;92
11.1;0;0;0;308;0.0;96
10.2;0;0;0;303;0.0;97
9.9;0;0;0;302;0.0;97
9.6;10;0;10;304;1.0;96
12.3;82;116;61;314;0.0;93
16.6;225;325;117;335;0.0;78
19.2;393;561;124;347;1.5;67
21.0;556;684;135;348;3.1;57
22.4;696;745;154;359;3.1;45
23.2;794;824;128;364;2.6;46
24.5;847;807;159;375;1.5;42
25.1;802;610;279;391;1.5;48
25.6;767;657;227;387;2.1;32
25.0;676;626;207;390;3.6;47
23.9;579;677;143;381;3.1;49
24.1;431;598;124;376;3.6;50
23.1;264;414;112;366;3.1;53
20.8;111;156;78;356;2.6;64
19.3;18;0;18;352;1.5;65
18.5;0;0;0;349;1.0;73
16.6;0;0;0;352;1.0;82
15.5;0;0;0;343;0.7;86
14.4;0;0;0;332;0.3;90
13.3;0;0;0;319;0.0;93
13.5;0;0;0;320;0.0;93
12.6;0;0;0;320;1.0;94
11.1;0;0;0;308;1.0;95
12.1;7;0;7;313;0.0;93
13.6;41;0;41;314;0.0;91
15.1;114;4;112;333;0.0;89
18.5;199;17;191;359;0.0;77
21.3;283;21;270;376;1.0;62
22.9;355;57;313;384;1.5;46
23.8;407;18;392;366;1.5;41
25.2;617;300;362;371;1.5;35
25.7;619;173;472;381;2.1;39
25.8;590;174;447;378;1.0;32
26.5;679;526;285;383;3.1;33
25.5;556;566;193;378;2.6;34
25.2;432;599;125;374;3.1;41
23.9;263;390;121;366;2.6;41
22.3;95;82;77;358;2.6;43
20.7;12;0;12;351;1.5;51
19.4;0;0;0;339;1.5;57
17.9;0;0;0;333;1.0;66
16.2;0;0;0;332;1.0;76
15.9;0;0;0;337;1.0;84
15.8;0;0;0;345;1.0;87
15.5;0;0;0;364;1.0;89
15.2;0;0;0;345;0.0;90
15.3;0;0;0;363;0.0;91
15.2;2;0;2;373;1.0;93
15.8;16;0;16;376;1.0;86
16.6;44;0;44;379;1.5;79
17.3;78;0;78;382;1.0;72
18.7;110;0;110;389;1.0;64
19.9;138;0;138;396;2.1;61
20.8;158;1;157;402;2.6;61
22.2;433;101;347;366;3.6;53
22.2;436;43;399;371;4.1;51
22.4;414;43;379;361;5.1;49
22.4;367;29;345;362;6.2;54
22.6;300;27;283;369;6.2;56
19.8;158;2;157;374;5.7;74
17.6;52;0;52;389;3.6;96
16.9;21;0;21;385;4.1;95
16.9;3;0;3;385;3.1;98
16.9;0;0;0;385;2.6;99
17.2;0;0;0;375;4.1;91
16.2;0;0;0;350;3.6;85
15.4;0;0;0;335;3.1;89
14.1;0;0;0;324;3.1;94
14.2;0;0;0;334;4.1;91
14.0;0;0;0;323;4.1;91
13.8;0;0;0;322;3.6;94
14.1;7;0;7;323;4.1;92
14.7;74;88;59;326;4.1;89
16.0;213;295;117;332;4.6;83
17.0;361;445;151;341;5.1;77
18.2;471;397;230;347;4.1;70
19.7;590;451;265;366;6.7;62
20.8;679;468;304;366;5.1;52
21.6;765;519;325;374;6.2;50
22.1;798;651;244;374;5.1;51
23.7;694;450;326;384;5.1;44
23.3;367;50;330;382;4.1;45
22.2;300;53;267;380;5.1;46
22.4;219;15;211;381;3.6;46
23.0;222;212;145;375;2.6;47
20.5;99;106;77;366;3.1;66
19.8;8;0;8;356;2.1;71
17.2;0;0;0;343;2.1;81
15.4;0;0;0;330;2.1;87
16.2;0;0;0;331;1.0;73
13.8;0;0;0;314;1.0;84
12.6;0;0;0;309;2.1;93
12.2;0;0;0;308;1.0;95
12.0;0;0;0;307;0.0;95
11.0;0;0;0;317;0.0;96
10.9;8;0;8;316;0.0;95
13.1;38;0;38;350;0.0;93
16.4;110;3;109;368;0.0;80
18.0;196;17;188;375;2.1;69
18.6;109;0;109;366;3.6;73
17.3;136;0;136;386;3.1;88
16.6;156;1;156;381;4.1;87
16.6;167;2;166;383;4.1;95
16.6;168;2;167;383;5.1;94
16.7;160;1;159;384;5.7;98
17.4;141;0;141;389;5.1;99
18.8;295;79;245;386;5.1;93
18.6;84;0;84;396;6.7;93
18.4;51;0;51;394;4.6;94
18.6;21;0;21;395;6.2;91
18.3;8;0;8;382;6.2;91
17.9;0;0;0;362;6.7;91
17.9;0;0;0;358;5.7;90
17.1;0;0;0;345;4.6;92
16.8;0;0;0;350;4.6;93
16.1;0;0;0;351;2.6;93
16.5;0;0;0;370;2.6;87
16.6;0;0;0;353;3.6;89
16.4;0;0;0;370;3.6;91
16.6;5;0;5;357;3.6;86
15.9;37;0;37;332;3.6;83
16.7;109;3;108;335;5.1;75
17.4;194;17;187;343;4.6;72
17.8;278;21;266;344;5.1;68
18.1;349;29;328;341;3.1;67
19.2;643;371;348;351;4.1;63
20.7;802;626;274;353;3.1;57
21.6;842;811;155;356;3.6;51
22.9;798;819;133;368;4.1;49
24.0;696;718;165;381;4.6;46
22.9;569;653;155;367;3.6;46
22.8;421;581;129;366;2.6;45
23.3;247;342;126;369;3.1;45
21.4;87;84;70;357;1.5;56
18.9;7;0;7;357;2.1;70
18.2;0;0;0;354;2.1;76
16.5;0;0;0;334;2.6;79
15.4;0;0;0;322;1.5;78
14.2;0;0;0;322;1.5;81
13.6;0;0;0;313;2.1;82
13.4;0;0;0;312;2.1;83
13.0;0;0;0;310;1.0;85
11.6;0;0;0;304;0.0;92
10.2;7;0;7;297;0.0;96
12.4;60;51;51;308;1.0;91
15.5;152;94;122;330;1.0;83
18.0;193;23;182;341;2.6;71
19.4;277;21;264;347;3.1;63
20.1;348;29;327;351;2.6;62
21.7;399;42;366;359;2.6;58
22.2;428;43;392;361;4.1;54
23.1;431;43;395;370;3.6;50
24.6;409;43;375;377;3.6;45
24.6;363;29;341;387;3.6;44
24.0;296;27;279;381;3.1;47
24.1;215;20;204;374;2.6;45
24.1;214;205;142;371;3.1;50
21.8;96;115;73;363;2.6;69
20.4;13;0;13;355;1.5;72
17.8;0;0;0;342;2.1;80
17.0;0;0;0;338;1.0;84
16.0;0;0;0;327;0.0;88
14.1;0;0;0;318;0.0;94
12.3;0;0;0;308;1.5;95
12.5;0;0;0;309;0.0;96
12.0;0;0;0;307;0.0;96
11.5;0;0;0;304;0.0;97
11.0;6;0;6;308;0.0;99
12.2;63;57;54;308;0.0;95
14.8;177;180;121;321;0.0;90
19.3;270;92;228;343;1.0;75
21.8;388;180;280;355;3.1;64
23.0;555;341;312;367;4.1;56
23.5;693;528;274;368;4.1;51
24.0;784;600;281;368;5.1;43
24.1;790;669;226;369;4.6;44
24.7;749;648;226;371;4.1;41
25.1;512;262;320;373;4.1;39
23.4;295;45;267;365;4.6;45
24.2;214;15;206;368;4.1;40
22.8;127;5;125;359;4.1;39
21.6;50;0;50;353;3.6;43
19.9;12;0;12;348;2.6;56
17.9;0;0;0;339;2.1;63
16.1;0;0;0;324;1.5;69
15.1;0;0;0;330;1.5;75
15.6;0;0;0;341;1.5;75
15.5;0;0;0;362;1.5;80
16.0;0;0;0;332;1.5;81
15.9;0;0;0;366;1.0;85
16.1;0;0;0;344;1.0;83
16.8;3;0;3;371;2.1;81
15.8;13;0;13;377;1.5;94
16.5;104;2;103;372;2.1;96
17.9;267;146;200;358;3.6;88
19.5;500;481;213;362;3.6;73
20.0;488;211;338;364;5.1;61
20.1;398;57;353;360;5.1;54
21.4;428;19;412;357;5.1;44
23.0;822;465;430;368;6.7;46
23.6;779;757;170;377;7.2;43
21.9;691;730;157;367;7.2;43
21.8;495;381;256;370;7.2;39
21.4;212;60;183;357;7.2;44
20.4;125;5;124;347;6.2;45
19.2;48;0;48;342;6.2;50
17.9;6;0;6;337;6.7;56
16.9;0;0;0;333;5.1;62
14.3;0;0;0;326;3.1;76
14.9;0;0;0;324;4.6;72
14.4;0;0;0;338;4.1;79
14.4;0;0;0;343;4.6;81
14.5;0;0;0;357;4.6;82
14.4;0;0;0;356;5.1;83
14.7;0;0;0;358;4.1;82
14.3;3;0;3;356;2.6;84
14.6;13;0;13;325;3.1;84
14.8;103;2;102;326;3.1;83
14.9;74;0;74;326;4.1;83
14.6;106;0;106;325;3.6;87
15.4;134;0;134;334;3.1;85
15.5;155;1;154;339;5.1;80
14.2;166;1;165;333;5.7;87
16.1;427;100;342;333;4.1;83
16.8;158;1;158;350;6.7;70
15.7;140;0;140;375;3.6;85
15.9;113;0;113;346;2.6;88
15.0;82;0;82;344;2.1;90
15.3;123;8;120;346;1.5;91
15.1;18;0;18;339;1.5;91
14.9;2;0;2;338;2.1;92
14.7;0;0;0;340;3.6;92
14.3;0;0;0;338;2.1;93
13.8;0;0;0;332;2.1;92
13.1;0;0;0;328;1.0;92
12.3;0;0;0;318;2.6;91
11.7;0;0;0;310;3.1;89
11.4;0;0;0;308;2.6;88
11.5;0;0;0;308;1.5;88
11.9;2;0;2;329;2.1;86
12.4;30;0;30;345;2.1;85
15.0;100;1;100;359;2.1;79
15.7;186;16;178;362;3.1;74
17.3;270;21;258;371;3.1;69
17.7;341;29;321;372;4.1;66
18.0;393;42;360;374;4.1;64
18.4;422;43;386;377;4.6;68
18.9;425;43;389;380;4.6;66
19.8;402;42;368;384;3.6;61
20.4;355;29;334;387;4.6;58
20.4;406;196;285;368;4.1;65
19.5;291;98;244;365;4.6;65
18.3;120;9;117;364;5.7;70
18.0;44;0;44;359;4.1;74
16.7;10;0;10;336;2.1;80
14.7;0;0;0;326;2.6;90
14.1;0;0;0;324;2.6;93
13.1;0;0;0;317;2.6;88
12.0;0;0;0;315;2.6;88
11.2;0;0;0;307;1.0;91
11.2;0;0;0;326;1.5;91
10.4;0;0;0;304;0.0;95
8.7;0;0;0;295;0.5;96
9.3;4;0;4;298;1.0;96
10.5;55;42;49;305;1.0;96
13.8;191;275;110;321;1.5;88
16.6;357;466;149;334;1.5;75
17.8;514;628;146;342;2.1;61
18.4;571;429;271;354;2.6;60
18.7;393;57;348;376;4.1;57
19.6;421;19;406;381;3.1;56
19.4;425;19;409;380;3.6;55
19.8;401;43;367;384;2.6;59
20.2;354;29;333;385;2.1;55
19.9;287;51;255;383;4.6;56
19.9;205;14;198;382;3.1;53
19.6;118;4;117;380;3.1;52
19.0;43;0;43;379;2.1;59
